
tweet_date,tweet_id,tweet_source,tweet_user,tweet_user_location,tweet_user_follower,tweet_user_friends,tweet_user_nstatuses,tweet_hashtags,tweet_mentions,tweet_text 
2019-05-30 16:32:41,1134135550854684672,Twitter for Android,FAHROJI_O,,756,1105,985,DoaBersamaTragedi2122Mei,Danangsasongko9 UmarSE2 BrataWijaya27 ayesha_evi Ninot_nier SiBey58 Merissamoo11 harmanto_1966 L45K4R_Surajaya Olivefender_mu ARahman17348499 Abengridwan81 Taufikato1 IbnuQosim13 ayuchandraputri FAHROJI_O BrataWijaya27 ayesha_evi Ninot_nier SiBey58 Merissamoo11 Danangsasongko9 harmanto_1966 L45K4R_Surajaya Olivefender_mu ARahman17348499 Abengridwan81 Taufikato1 UmarSE2 IbnuQosim13,eratkan silaturahim 
2019-05-30 16:32:36,1134135532433227777,Twitter for Android,w4k4l4ng,,54,203,25,DoaBersamaTragedi2122Mei,,perbanyak doa di 10 mlm terakhir ramadhanuntuk para mujahid yg telah gugurmlm lailatul qdrmudah2 an di ijabah doa kitamndpt pemimpin yang amanah 
2019-05-30 16:32:31,1134135508223684615,Twitter for Android,aqshaakhmad1,,277,678,415,DoaBersamaTragedi2122Mei,PiliMaSi,mungkin kebanyakan makan micin kali ya
2019-05-30 16:32:30,1134135507468730368,Twitter for Android,simonshutabarat,,5760,2268,2025,DoaBersamaTragedi2122Mei,,nyebong kok bangga dapet salam lo dr malaikat izroil
2019-05-30 16:32:27,1134135495297052672,IFTTT,demokrasionline,"DKI Jakarta, Indonesia",15704,1086,113431,DoaBersamaTragedi2122Mei,,soal tiket pesawat menhub jangan dikatakan mahal ― 
2019-05-30 16:32:23,1134135477546524677,Twitter for Android,OktermanL,,621,804,3238,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,toappemanu_opu,trims bro tlh mengingatkan opsi ini adalah pilihan terakhir pedih ingat ussr amp yugoslavia kearifan bersama sangat diharapkan kita semua bersaudara 
2019-05-30 16:32:20,1134135464007364610,Twitter for Android,mardyalhakim,,2353,2585,2611,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,waruga02 kanseulir jenderalkardus_,kemari 
2019-05-30 16:32:12,1134135432365559808,Twitter for Android,boyexleo,,76,303,3058,DoaBersamaTragedi2122Mei,,semoga mereka yg meninggal diampuni segala dosanya dan ditempatkan di sisinya aamiin
2019-05-30 16:32:03,1134135393664753664,Twitter for Android,HendriPM99,Depok,288,339,7295,DoaBersamaTragedi2122Mei,Olivefender_mu prabowo sandiuno,insya allah siap 
2019-05-30 16:32:03,1134135390787448834,Twitter Web App,WiryadiYudi,,643,992,1649,DoaBersamaTragedi2122Mei,AzizacahyaNur aiek_esthreem Olivefender_mu roninkhalid prabowo sandiuno MichelAdamNew KingPurw4 maurizka_nas WiwisMbecak,siappz
2019-05-30 16:31:55,1134135360181555200,Twitter for Android,1KarnaAllah,"Tikrik, Irak ",508,1099,6576,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,"dan kepunyaan allahlah tentara langit dan bumi dan adalah allah maha mengetahui lagi maha bijaksana"" qs alfath 4 "
2019-05-30 16:31:45,1134135317928169472,Twitter for Android,mardyalhakim,,2353,2585,2611,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,IsmailDeOne kanseulir,pap papp cuappp 
2019-05-30 16:31:42,1134135304065916928,Twitter for Android,ramaidalamsunyi,"Tangerang Selatan, Indonesia",130,463,6518,DoaBersamaTragedi2122Mei,,dear pemerintah indonesianyawa para pejuang keadilan tak ada artinya di hadapan kalian nyawa para pejuang keadilan kalian jadikan sandera nyawa para pejuang keadilan kalian jadikan sandiwara 
2019-05-30 16:31:39,1134135291319480320,Twitter for Android,Panglima_Rantau,,176,410,805,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,kenyoriee Syihab_Nur1 TitiekSoeharto,yaa semoga barrokah aamiin yra
2019-05-30 16:31:36,1134135278703075328,Twitter for Android,Taxaperia,"Majene, Sulawesi Barat",205,374,938,DoaBersamaTragedi2122Mei,,bukan mahal cuma ga kejangkau salah sendiri miskin :zipper-mouth_face: 
2019-05-30 16:31:32,1134135262840205312,Twitter for Android,epulabinagalih,"Malacca, Malaysia",662,751,224,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,kanseulir,ikan cebong gitu 
2019-05-30 16:31:30,1134135253109395457,Twitter for Android,akhtarchairil18,🆔Ujung Rimbun🆔,536,791,369,DoaBersamaTragedi2122Mei,,semakin menjadi 
2019-05-30 16:31:17,1134135198403125253,Twitter for Android,murany16_,"Maluku, Indonesia",4890,5364,3632,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,mari kita kencang doa bersama insya allah semoga bpn menang di mk 
2019-05-30 16:31:16,1134135197434122241,Twitter for Android,Muslimin_Arkana,"Jakarta Timur, DKI Jakarta",598,602,538,DoaBersamaTragedi2122Mei KamiDukungAnies,evi_eve_,itu namanya bukan rekan seperjuangan mengambil kesempatan saat berjuang wajib di block 
2019-05-30 16:31:09,1134135168220844032,Twitter Web App,Harunya76365587,,18,64,826,DoaBersamaTragedi2122Mei,,semoga yg meninggal diterima disisinyadan semoga yg melakukan nya di azab oleh allah swtaamiin 
2019-05-30 16:31:06,1134135154799071232,Twitter for Android,mardyalhakim,,2353,2585,2611,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Irsan32175932 kanseulir,pantang balik 
2019-05-30 16:30:59,1134135122624565249,Twitter for Android,BambangSBY10,"Kota Batam, Kepulauan Riau",1371,1702,22475,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,batam dukung 
2019-05-30 16:30:48,1134135080043941888,Twitter for Android,TomiStarky,"Ranah Minang, Indonesia",571,564,11261,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaUntukBuAni DoaUntukBuAni,Olivefender_mu prabowo sandiuno,tagarnya lupa nyusul disini saja soalnya twitter tdk bisa edit kalaupun bisa edit jumlah karakternya juga ga akan cukup di twit sebelum ini tambah hastag ini boleh ya 
2019-05-30 16:30:45,1134135064260833281,Twitter for Android,99999durga,,311,242,32,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,rindu itu bernama kamu asyyyiiik aku udah alay blm wkwkwk 
2019-05-30 16:30:39,1134135039996731393,Twitter for Android,epulabinagalih,"Malacca, Malaysia",662,751,224,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,kanseulir,tongkol 
2019-05-30 16:30:37,1134135031721369600,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2392,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,OrangBeriman6,aku mah dari jam 2 siang sdh di gass tagar ini plan sampai jam 24 gass poll 
2019-05-30 16:30:35,1134135021890023425,Twitter for Android,waruga02,,322,637,483,DoaBersamaTragedi2122Mei,KolakUp aiek_esthreem BrataWijaya27 ayesha_evi Ninot_nier SiBey58 Merissamoo11 2brvbrave djamal_baraja harmanto_1966 L45K4R_Surajaya Olivefender_mu ARahman17348499 Abengridwan81 Taufikato1 UmarSE2,ngiringan ah
2019-05-30 16:30:23,1134134975333187585,Twitter for Android,Bagazilicious,"ÜT: -6.3942058,107.4312217",395,368,5148,JKT48 AKB48 DoaBersamaTragedi2122Mei,,moshimo kaze gayande shimatte mokaze ga kietasekai wa naindadonna toki mokokyuu wo shiteru you nikyou to iu hi gasou tsurai ichinichi demodekiru koto wohajimeyou ka 
2019-05-30 16:30:10,1134134920652001280,Twitter Web Client,movierdotclub,,470,802,2048,DoaBersamaTragedi2122Mei,awk512 Boeds16 billykoesnadi6 ryizondeb KhotuTidore doc_tetty88 ArdiwisastraN aiek_esthreem Umbuisback zachary_ahmad JGenjir Zoemient12 Morknight1 radjabakti07 Yan1Hamd Bellysetiawan92 Saefullohtoto1 KhalishRanu Cte_cute NCemplux Qonstantiniyye lizzy02_lizzy Kio_bim Mbah_Suro_02 dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2,kite doain besame juge ye mak moge aje lebaran juge si kribo rejeki nambah ye mak jualannye
2019-05-30 16:30:10,1134134916982005761,Twitter for Android,BambangSBY10,"Kota Batam, Kepulauan Riau",1371,1702,22475,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,org baik dukung 
2019-05-30 16:30:07,1134134906785751041,Twitter Web App,JackHaryono,"Jakarta, Indonesia",402,914,1342,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,bravo tni tni adalah bagian dari rakyat 
2019-05-30 16:29:53,1134134846362509312,Twitter for Android,HmsKetum,Jakarta Capital Region,292,1438,1792,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,ketika ada kelompok orang yang sama mengatakan nkri harga mati sementara yang berbeda pendapat dianggap tidak pancasilais disitulah letak sila ke 3 seolah terkoyak oleh keegoisan kelompok 
2019-05-30 16:29:52,1134134842822496257,Twitter for Android,PutriMa62775852,,63,266,106,DoaBersamaTragedi2122Mei,jksutopo srikandicyber,jgnkan urusan harga tiket bangyg mati aja dicuekin
2019-05-30 16:29:48,1134134824761872384,Twitter for Android,FauzanQq,,303,319,1127,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp mahdi_heriyadi,siap 
2019-05-30 16:29:44,1134134809997873152,Twitter for Android,haykal04,,57,112,3208,DoaBersamaTragedi2122Mei,,penindasan perlawanan
2019-05-30 16:29:38,1134134786069540864,Instagram,Syamsul_Hadi11,Banyuwangi,317,1606,9519,22Mei DoaBersamaTragedi2122Mei,,dialog cuplikan ini alasan aktivis '98 laporkan prabowo hingga amien raisbenarkah 3 kelompok tersebut yg menyebabkan kasus kerusuhan lalu 
2019-05-30 16:29:30,1134134751357313025,Twitter Web App,KopiSajen_004,Samarinda Kalimantan Timur,2225,3225,9743,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,lutfimuhamad008,selamat datang di dunia terbalik 
2019-05-30 16:28:47,1134134572436713472,Twitter Web Client,AjaNgapain,,236,59,113,WeLoveYouJennie DoaBersamaTragedi2122Mei ECLIPSE1stWin LebaranKeBogor HYYHWithLuv,,hampir cod'an sama malaikat maut 
2019-05-30 16:28:34,1134134514723172352,Twitter for iPhone,EndiMargolang,"Bekasi Barat, Indonesia",1126,1631,2225,DoaBersamaTragedi2122Mei,,mantap bahhhalhamdulilah  awas ketagihan  
2019-05-30 16:28:28,1134134492958826497,Twitter for Android,haykal04,,57,112,3208,DoaBersamaTragedi2122Mei,,kesedihan sekaligus kebencian sangat menyesakan dada kami
2019-05-30 16:28:25,1134134478194872320,Twitter for Android,PkS_Simpatisan,,139,175,674,DoaBersamaTragedi2122Mei,,jokowi banyak pencitraan contoh foto sholat wktu pemilu begitu banyaknya
2019-05-30 16:28:21,1134134463212924928,Twitter for Android,toappemanu_opu,Rajaampat,1314,1397,2596,DoaBersamaTragedi2122Mei,OktermanL,itulah bentuk kekecewaan bisa di pahaminamun pemerintah harus menanggapi dengan bijakya bro kita bersaudara
2019-05-30 16:28:19,1134134452932603904,Twitter for Android,OktermanL,,621,804,3238,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,saya blm pernah tp saya rasa raja ampat lebih indah dari ini 
2019-05-30 16:27:51,1134134335433396225,Twitter for Android,mahfudz077,,1,19,19,DoaBersamaTragedi2122Mei KamiDukungAnies,khozinalhuda,goodbener calon presiden masa depan baru kali ini gubernur rasa presiden
2019-05-30 16:27:42,1134134299706372097,Twitter for Android,miss_pohan,Indonesia,168,305,279,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,ArulKha55306941,rapatkan barisan 
2019-05-30 16:27:41,1134134293117018112,Twitter for Android,MahardhikaAndi,,999,1327,541,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu prabowo sandiuno,siaaaaap 
2019-05-30 16:27:39,1134134286494212097,Twitter for Android,ahmad_yuliarnes,,460,839,1482,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,dan media mainstream lebih asyik bahas jkw potong rambut drpd isu referendum 
2019-05-30 16:27:31,1134134250200940544,Twitter for iPhone,rokokbapak,Bounty Hunter,6194,113,61423,DoaBersamaTragedi2122Mei,,galang dana buat jalan jalan 
2019-05-30 16:27:12,1134134171129901056,Twitter for Android,blajarbener,,32,162,287,DoaBersamaTragedi2122Mei,BertemanM,siap2 silent soldier merapatkan barisan semakin seru dunia politik
2019-05-30 16:27:05,1134134144458510336,Twitter for Android,PkS_Simpatisan,,139,175,674,DoaBersamaTragedi2122Mei,,ekonomi indonesia memburuk di era jokowi jika tak percaya cek aja disemua berita
2019-05-30 16:27:04,1134134139215462400,Twitter Web Client,geloraco,Indonesia,52545,2029,103182,DoaBersamaTragedi2122Mei DontNeedYourLove,,lahir dari rakyat tak mungkin kivlan dan soenarko terlibat makar 
2019-05-30 16:27:02,1134134130856275969,Twitter Web App,nasikebul,jakarta,537,864,699,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,cimaul AcehSelatanSatu,ikut dong
2019-05-30 16:27:01,1134134127303614464,Twitter Web App,BlackYudhistira,Indonesia,1055,1663,9590,DoaBersamaTragedi2122Mei,IsmanTengku,ngeheeeekkkk
2019-05-30 16:26:53,1134134090800586753,Twitter for Android,haykal04,,57,112,3208,DoaBersamaTragedi2122Mei,,turut prihatin dan belasungkawa atas meninggalnya korban tragedi 22 mei
2019-05-30 16:26:45,1134134060098306048,Twitter for Android,Amsyong_okem,,15,38,226,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Anisa_Segaf,bismillah semoga perintah segera menyelesaikan tragedi 
2019-05-30 16:26:36,1134134022890639360,Twitter for Android,AigooMontana,,252,308,1250,DoaBersamaTragedi2122Mei,,semoga dikabulkan
2019-05-30 16:26:13,1134133926476144640,Twitter for Android,akhtarchairil18,🆔Ujung Rimbun🆔,536,791,369,DoaBersamaTragedi2122Mei,,hanya di rezim vangggkeee orang seperti ini bisa jadi pejabat mirissss 
2019-05-30 16:26:10,1134133910835683329,Twitter for Android,blajarbener,,32,162,287,DoaBersamaTragedi2122Mei,satriohendri,kubu 01 mulai pecah cuci tangan kasus 2122 mei
2019-05-30 16:26:08,1134133904414130176,Twitter for Android,SatriaDwiJanuar,Wakanda,232,394,2006,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,OrangBeriman6,saya juga nangis liat anak bangsa yang jadi korban 
2019-05-30 16:26:07,1134133900387659776,Twitter for Android,Gafurabdul12,,363,541,278,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,ryizondeb billykoesnadi6 awk512 movierdotclub KhotuTidore doc_tetty88 ArdiwisastraN aiek_esthreem Umbuisback zachary_ahmad JGenjir Zoemient12 Morknight1 radjabakti07 Boeds16 Yan1Hamd Bellysetiawan92 Saefullohtoto1 KhalishRanu Cte_cute NCemplux Qonstantiniyye lizzy02_lizzy Kio_bim Mbah_Suro_02 dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2,sekedar mengingatkanagar bisa mengucapselamat hari rayamaka haruslah ada thrtanpa thr maka hanya akan berbunyiselama ari aya 
2019-05-30 16:26:07,1134133898999238656,Twitter for Android,FAHROJI_O,,756,1105,985,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,OrangBeriman6 OrangBeriman6,jika kamu bikin tweet dengan tagar tag donk nama lagi pengen baca tweetnya kalian nih  
2019-05-30 16:25:59,1134133863997829121,Twitter for Android,waruga02,,322,637,483,DoaBersamaTragedi2122Mei,miss_pohan kanseulir tuanmarajo Neger1_Parodi Prof_Tamburin zarazettirazr anonLokal,satukan tujuan
2019-05-30 16:25:44,1134133803385884672,Twitter Web App,KopiSajen_004,Samarinda Kalimantan Timur,2225,3225,9743,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MayaIrma02 MichelAdamNew,dia macan asia 
2019-05-30 16:25:32,1134133751913492480,Twitter for Android,PkS_Simpatisan,,139,175,674,DoaBersamaTragedi2122Mei,,jika jokowi presiden lagi bisa bubar indonesia
2019-05-30 16:25:02,1134133628517081094,Twitter for Android,blajarbener,,32,162,287,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,EdySuroso16 msaid_didu,jadi wiranto nglindur ya parah amat orang yg main tebar kasus makar itu mudah2an menhan ga diganti atau karena mau diganti jadi bersuara berseberangan mantab 
2019-05-30 16:25:02,1134133625891348481,Twitter Web App,rakharafizqi,serang-cilegon-banten,2979,959,19765,DoaBersamaTragedi2122Mei,,semoga para korban masuk surga 
2019-05-30 16:24:48,1134133566822965249,Twitter for Android,BakarGhaza,Indonesia,63,314,219,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei KamiDukungAnies,,gak perlu ijin tkn kan tukang kepo nasional 
2019-05-30 16:24:44,1134133550289055744,Twitter for Android,OktermanL,,621,804,3238,Referendum ReferendumAndalasRaya DoaBersamaTragedi2122Mei,toappemanu_opu,iya bro jika amp jika maka aceh minta diikuti sumbar riau amp sumut menyusul propinsi lain sumatera maka di jawa jabar banten yogyakarta pulau lain menyebarnote jika amp jika ya bro 
2019-05-30 16:24:36,1134133517212798976,Twitter Web App,n0esche,,1983,416,2414,DoaBersamaTragedi2122Mei,,harus peka dan ngukur diriserta tau diri 
2019-05-30 16:24:35,1134133515040092160,Twitter for iPhone,RRamsersink02,,2115,2416,2081,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,pedjoeang_islam lon3cat RRamsersink02 ummuRDzA22 NissaIRT Msyahid72815741 Abadi2711 print_case RI_OcT7 AyeshaEvi JKrisba the_bLack12321,sambil doa bersama rapatkan barisan 02  siap follbackngga maksa yang ikhlasno cebi 
2019-05-30 16:24:11,1134133412619440129,Twitter for Android,IlhamIzzam,,173,309,4600,DoaBersamaTragedi2122Mei,,sadis ini rezim bener2 sadis rakyatnya ga salah dijeblosin penjara semua mrk pikir akan berhasil dgn cara inidoa orang terdzholimi lgsung tanpa hijab pembatas ke robb nya ayo kt buktikan
2019-05-30 16:24:08,1134133401689022464,Twitter for Android,PkS_Simpatisan,,139,175,674,DoaBersamaTragedi2122Mei,,jokowi tidak mampu membawa indonesia ke arah lebih baik
2019-05-30 16:24:05,1134133388070215680,Twitter Web App,BlackYudhistira,Indonesia,1055,1663,9590,DoaBersamaTragedi2122Mei bersamakudisetiapmomen,OrangBeriman6 OrangBeriman6,untuk para korban jiwa maupun luka pada aksi daulat rakyat kemarin mari kita demi kemanusiaankhusus untuk mba mel hesteknya bukan doabersama tapi upss :smiling_cat_face_with_heart-eyes: pisshihi
2019-05-30 16:23:41,1134133289000681473,Twitter for Android,eltakatta11,,20,26,204,DoaBersamaTragedi2122Mei,KPU_ID,sebenarnya bisa kena uu ite nggak sih terkait penyebaran situng yang bermasalah kan banyak hoax nya 
2019-05-30 16:23:41,1134133288379985920,Twitter for Android,02_truth,,467,649,82,DoaBersamaTragedi2122Mei,Vidakurniawan Hidayat12317 AhsanRidha hasanaje AzizacahyaNur IchwanPS breng_gombrang IdeIntellectual yosef7053 Socotra10603047 Arlensaad Ahmadhusn1Ahs bayo_edy erisz10 Abadi2711 MuliaAhmad8 rahmaelin2 FatkurIsti hasanaje AzizacahyaNur IchwanPS breng_gombrang IdeIntellectual yosef7053 Socotra10603047 Arlensaad Ahmadhusn1Ahs bayo_edy erisz10 Abadi2711 MuliaAhmad8 rahmaelin2 FatkurIsti Vidakurniawan 02_truth,folback copasampmasukan akun anda
2019-05-30 16:23:38,1134133275411136512,Twitter Web App,WiryadiYudi,,643,992,1649,DoaBersamaTragedi2122Mei,Danangsasongko9 NissaIRT Abadi2711 Fakeisreal1 ummuRDzA22 Msyahid72815741 toattackbarbars print_case RI_OcT7 AyeshaEvi the_bLack12321 iemanx06 Wota_PS08 FatkurIsti cakkk IbnuQosim13,siaps
2019-05-30 16:23:25,1134133220704903169,Twitter for Android,Farid54724909,,45,120,81,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,mantuuull  
2019-05-30 16:23:03,1134133128774053888,Twitter for Android,IbnuQosim13,,549,612,680,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,endang_nz Ari_Praga Danangsasongko9 Abadi2711 Fakeisreal1 ummuRDzA22 NissaIRT Msyahid72815741 toattackbarbars print_case RI_OcT7 AyeshaEvi the_bLack12321 iemanx06 Wota_PS08 FatkurIsti cakkk,klo kita yang ngomong mahal itu dah biasa memang kita bersuara untuk keadilan tpi cebong baru kini mereka ngomong mahal mahal sok kaya jebule kismin jua kan dongo 
2019-05-30 16:23:03,1134133125724889088,Twitter Web App,evi_eve_,"Kalimantan Selatan, Indonesia",1817,1676,398,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Asepjoy8,terimakasih kawan kawan terbaik pejuang 02 
2019-05-30 16:23:00,1134133116820344832,Twitter Web App,waieentiou,"Payakumbuh, Sumatera Barat",224,258,5044,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,OrangBeriman6,binasalah orangorang yang keterlaluan dan berlebihlebihan dlm kezaliman hadits ibn masud 
2019-05-30 16:22:57,1134133100609277952,Twitter Web App,Herizal19871,,87,303,109,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,aamiin ya robbalalamin  
2019-05-30 16:22:30,1134132987887464448,Twitter for Android,JOKOWIAHOK20191,,46,214,602,DoaBersamaTragedi2122Mei Emak2Anak2JadiTumbal,IndoPluralitas JokSusi2019,tolong follback akun baruku yakun lamaku lg di gembok he3 mks y
2019-05-30 16:22:30,1134132987367268352,Twitter for Android,GufroniHamdan,,236,292,425,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MohdShabirot AhsanRidha ateente18 epulabinagalih ryizondeb LALUSALEH2 amira_swandary sarmili_ MelikeSyuja Iwan73552411,lucu batok apa arti nyakepooo 
2019-05-30 16:22:28,1134132982321537024,Twitter for Android,mantovoni,"Jakarta Barat, DKI Jakarta",108,149,1094,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Wizard40787547 Zaiddan66,semakin barrokah pak yusuf hamka 
2019-05-30 16:22:09,1134132899224084480,Twitter for Android,FauzanQq,,303,319,1127,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,563ng_02 FatkurIsti AhsanRidha hasanaje AzizacahyaNur IchwanPS breng_gombrang IdeIntellectual yosef7053 Socotra10603047 Arlensaad Ahmadhusn1Ahs bayo_edy erisz10 Abadi2711 MuliaAhmad8 rahmaelin2 EfendyHeryani,salfol follback dijamin 
